"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Interest rate spread (lending rate minus deposit rate, %)","FR.INR.LNDP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9166666666667","34.1666666666666","28.1508333333333","23.5491666666667","11.4991666666666","13.4882646316666","11.7858333333333","11.5382141441515","13.9545454475592","13.7372678261464","12.1711329577946","10.6884140040786","11.2613821312147","10.4214641242572","10.1115419636096","10.2501693889753","8.5064304709265","7.66095822455669","5.8347220792968","5.9828802332704","3.4421711434095","5.7410489146788","5.39266669635978","4.12931133344314","3.65503785000689","3.50195095111197",
"Armenia","ARM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1293750.05156269","13586867.7923464","32275582.6908787","99579785.1732054","155647171.082148","228749730.041881","280730039.090431","290856911.181036","301959862.802207","317217930.091138","415584870.589201","501977062.059943","547758869.582332","669480407.701409","1071917964.48804","1659090453.02799","1406800823.43428","2003623407.8546","1865824296.86233","1932471998.58389","1799374398.90816","2251610255.35403","1489443370.96659","1775293493.7543","2204113991.25512","2314113951.27386","2259321868.53197","2849645182.4783","",
"Armenia","ARM","Renewable internal freshwater resources, total (billion cubic meters)","ER.H2O.INTR.K3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.859","","","","","6.859","","","","","6.859","","","","","6.859","","","","","6.859","","","","","6.859","","","",
"Armenia","ARM","Population in largest city","EN.URB.LCTY","537759","558120","579282","601247","624076","647706","672265","697755","724248","751671","778158","803112","828904","855448","882882","911195","940457","970575","1001700","1026030","1041587","1057335","1073344","1089596","1106116","1122840","1139841","1157099","1174643","1181040","1174524","1168044","1161591","1155191","1148818","1142480","1136168","1129908","1123674","1117475","1111301","1105179","1100296","1095897","1091510","1087153","1082807","1078479","1074162","1069873","1065597","1061337","1062281","1065265","1068261","1071265","1074282","1077299","1080324","1083323","",
"Armenia","ARM","Disaster risk reduction progress score (1-5 scale; 5=best)","EN.CLC.DRSK.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","",
"Armenia","ARM","Methane emissions (kt of CO2 equivalent)","EN.ATM.METH.KT.CE","","","","","","","","","","","1317.98","1384.62","1440.48","1485.25","1541.25","1587.12","1590.73","1582.01","1575.56","1562.06","1542.94","1523.36","1531.89","1564.49","1605.02","1628.66","1632.63","1646.58","2491.32","2669.38","2889.7","2745.41","2605.21","2400.96","2537.16","2427.42","2561.53","2613.39","2552.16","2619.24","2565.36","2533.7","2604.24","2712.88","2826.69","2960.23","3084.15","3105.73","3234.91","3250.45","3328.72","3377.20450697825","3425.6780139565","","","","","","","","",
"Armenia","ARM","CO2 emissions from liquid fuel consumption (kt)","EN.ATM.CO2E.LF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1774.828","938.752","942.419","671.061","366.7","392.369","407.037","586.72","788.405","777.404","817.741","935.085","920.417","982.756","920.417","924.084","1034.094","953.42","1008.425","942.419","898.415","854.411","858.078","821.408","828.742","","","","",
"Armenia","ARM","Electricity production from renewable sources, excluding hydroelectric (% of total)","EG.ELC.RNWX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0508646998982706","0.0346620450606586","0.0705342973020631","0.107841626867971","0.0403768506056528","0.0497760079641613","0.0518806744487678","0.0516129032258065","0.0512886267470189","","","","","",
"Armenia","ARM","Multilateral debt service (TDS, current US$)","DT.TDS.MLAT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1327956.5","4440172.1","6662548.9","13041334.1","14915002.7","39915419.4","19741638.2","15513346.8","15679613.4","28724358.4","24960870","24832569.1","21691096","22877448.7","23126953.5","21661858.8","24519678.8","29729063.3","35520810.6","40113245.5","43638756.9","48791984.5","70626383.5","90557663.9","120696428.3","159961794.8","190288033.4","",
"Armenia","ARM","Net official aid received (constant 2018 US$)","DT.ODA.OATL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Net official flows from UN agencies, UNICEF (current US$)","DT.NFL.UNCF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","779999.971389771","2119999.88555908","3789999.96185303","1919999.95708466","1059999.94277954","1059999.94277954","990000.009536743","730000.019073486","850000.023841858","639999.985694885","680000.007152557","720000.028610229","790000.021457672","800000.011920929","","629999.995231628","779999.971389771","790000.021457672","730000.019073486","690631.27040863","684890.031814575","1161237.00141907","1139192.1043396","979520.02286911","1230489.96925354","978651.225566864","2150000.09536743","",
"Armenia","ARM","Net financial flows, IBRD (NFL, current US$)","DT.NFL.MIBR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","506000","1017000","3351000","5448000","928000","-169000","-380000","-392000","-419000","-445000","-513000","-586000","-646000","-663000","-742000","-855000","48565000","52360000","44944000","85108000","75042000","100021000","100044000","132414000","32882000","49117000","84820000","",
"Armenia","ARM","Short-term debt (% of total external debt)","DT.DOD.DSTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0149","0.4976","0.5773","0.2689","3.4456","5.6164","4.8112","4.3615","2.9758","12.794","20.2391","19.4505","15.1206","14.3467","16.2442","14.4161","10.7228","10.3967","12.1942","11.0205","13.2457","10.6154","7.515","10.8731","8.6883","10.5701","13.4143","",
"Armenia","ARM","Net bilateral aid flows from DAC donors, Total (current US$)","DC.DAC.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2720000.03792345","22369999.9507517","100910000.024363","171109998.997301","113189999.591559","147020000.316203","58930000.5976111","88219999.9000878","96890001.3770908","151439997.76803","134379996.363073","200290001.831949","143950002.711266","161459998.138249","150449997.853488","156819995.366037","251960002.876818","226400001.747534","274719994.500279","239869994.56957","281650002.302602","150289998.549968","168159996.354952","177889996.731654","214659996.66974","254320002.786816","246419996.539131","186099999.660626","150840000.757948","",
"Armenia","ARM","Net bilateral aid flows from DAC donors, Greece (current US$)","DC.DAC.GRCL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3240000.00953674","1090000.0333786","4039999.96185303","2190000.05722046","3259999.99046326","1580000.04291534","2369999.88555908","2859999.89509583","2000000","1980000.01907349","1470000.02861023","5400000.09536743","3009999.99046326","2910000.08583069","1730000.01907349","1919999.95708466","1289999.96185303","349999.994039536","360000.014305115","300000.011920929","50000.0007450581","90000.0035762787","59999.9986588955","39999.9991059303","",
"Armenia","ARM","Stocks traded, total value (current US$)","CM.MKT.TRAD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Service exports (BoP, current US$)","BX.GSR.NFSV.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17280000","13670000","28600000","77709934.8218781","101146191.808224","126571484.191089","138907924.632423","140414195.214579","192647538.295612","193009866.880557","256754361.925292","347019635.339878","430149629.086679","593736019.233624","764224433.252569","837340386.743545","785685432.609095","1013193794.38128","1310642402.84272","1401669404.03067","1519401714.50856","1620196592.72308","1512454133.11111","1671466471.00183","2022265033.98355","2218184181.32029","2430686481.92412","",
"Armenia","ARM","Net trade in goods (BoP, current US$)","BN.GSR.MRCH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-97990000","-178280000","-399039307","-469252826","-560644951","-574333974","-461340496","-466936802","-418445825","-349382808.44","-451365235.5","-490670013.42","-634672161.31","-946965463.208","-1716870268.925","-2816326553.225","-2089981861","-2065730208.5091","-2109832448.61528","-2111910316.36195","-2196161373.20172","-2055402193.97706","-1186400673.94578","-976862645.585574","-1400865284.07724","-1758967591.89369","-1805452483.37551","",
"Armenia","ARM","Insurance and financial services (% of service imports, BoP)","BM.GSR.INSF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.14751505908484","7.21255316673156","7.14041441029969","6.87641153431858","6.52574109458794","6.42586037413308","6.71588665428082","5.53249327095374","3.81613476919021","3.70475414961989","4.47090845034032","3.49286612135506","3.98860091378724","4.28166307239699","5.38267391070971","6.74379026901542","5.86802884980274","5.21399136282917","4.80990935369299","4.35613803069162","4.17671246080664","3.76983605844528","3.63572709230256","3.8541881424294","3.67276159106476","3.71207405434642","3.76175895749273","",
"Armenia","ARM","Agricultural irrigated land (% of total agricultural land)","AG.LND.IRIG.AG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.76224094739239","8.82470460642731","8.90667886550778","8.9217202084407","8.94524495677233","9.10429303339026","9.17409387997623","9.16221033868093","9.1985482239543","9.22645673048249","9.23187022900763","9.22975956088539","9.23508018839802","","",
"Armenia","ARM","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","523.6","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Railways, goods transported (million ton-km)","IS.RRS.GOOD.MT.K6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","381","419","323","354","344","452","529","678","654","668","771","705","718","743","816","867","851","786","640","658","690","","","",
"Armenia","ARM","CPIA structural policies cluster average (1=low to 6=high)","IQ.CPA.STRC.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4.2","4.16666666666667","4","4","4.16666666666667","4.33333333333333","","","","","","","",
"Armenia","ARM","CPIA economic management cluster average (1=low to 6=high)","IQ.CPA.ECON.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33333333333333","5.33333333333333","5.5","5.5","5","4.66666666666667","4.66666666666667","4.66666666666667","4.5","","","","","","","",
"Armenia","ARM","Public private partnerships investment in energy (current US$)","IE.PPN.ENGY.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200000000","","","","","","","","","","","","","321400000","50200000",
"Armenia","ARM","Start-up procedures to register a business, female (number)","IC.REG.PROC.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","10","9","9","9","6","6","4","4","4","4","4","4","4","3","3","",
"Armenia","ARM","Cost to import, border compliance (US$)","IC.IMP.CSBC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250","100","100","0","0","0","",
"Armenia","ARM","Firms using banks to finance investment (% of firms)","IC.FRM.BNKS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","","","44.6","","","","31.9","","","","22.1","","","","","","","23.1",
"Armenia","ARM","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","",
"Armenia","ARM","Expense (current LCU)","GC.XPN.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323511200000","407003048488","455489251910","536714273464.25","754312080780","749658185290","795755352860","852607379460","911898000000","1031268101379.89","1158269536878.59","1264841393200","1302878088396","1259229531008.56","1328369654766.74","1423727402617","",
"Armenia","ARM","Other taxes (current LCU)","GC.TAX.OTHR.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90181306200","88371942793","101252800000","69639014211","79651420281.5","58297977899.6","63113613159.94","70732577962","76976528922","88228868280.5","53177686586","94072994588","96772753001","125281925897","80333128431","14747983522","",
"Armenia","ARM","Net lending (+) / net borrowing (-) (% of GDP)","GC.NLD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.848435545377766","-1.00431858662669","-0.300422797422082","-0.566883682178301","-0.542749555115262","-7.60081536696469","-4.96766177398105","-2.76440681102449","-1.30435990207808","-1.56792778161334","-1.77055543483641","-4.70036885380563","-5.48154131539845","-4.05881742875367","-1.84769740060254","-0.531282886814901","",
"Armenia","ARM","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","FX.OWN.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7159957885742","","","21.1198234558105","","","55.7514190673828","","","",
"Armenia","ARM","Broad money growth (annual %)","FM.LBL.BMNY.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1076.76790921552","740.358461858575","64.2855740481696","35.0787317120399","29.200443865192","36.7136562551957","13.9705114029099","38.553947022607","4.28480302261725","33.9768529138608","10.3507429350875","22.2931988518598","27.8412085694888","32.8770966480726","42.3287538629898","2.37863502186324","15.1461238858247","11.8278496134327","23.655416685468","19.4668107641705","14.7811031009389","8.33605579967839","10.839885076372","17.4826502352117","18.4709708758154","7.44592080287185","11.1840879458318","8.96376550160701",
"Armenia","ARM","Depositors with commercial banks (per 1,000 adults)","FB.CBK.DPTR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)","ER.H2O.FWAG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.21993872","","","","","65.76670128","","","","","66.95005314","","","","","71.67630058","","","","","74.22011306","","","",
"Armenia","ARM","Mammal species, threatened","EN.MAM.THRD.NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","","",
"Armenia","ARM","PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)","EN.ATM.PM25.MC.T1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4886951327709","","","","","43.2963679247823","","","","","56.9330077122778","","","","","57.7409304156238","","","","","58.2342657258758","60.0994624398904","56.8582755503422","46.0031696382002","34.9277268492205","46.1733442295407","34.2351765228229","34.2553043464473","","","",
"Armenia","ARM","Total greenhouse gas emissions (% change from 1990)","EN.ATM.GHGT.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81352788710982","-41.3156367053822","-66.1830315270857","-75.3030218468266","-72.8653767477728","-75.7692874710301","-72.8281032698671","-72.757522360589","-74.1648635402191","-72.2291412822638","-72.1129192971075","-73.8768253670536","-71.7998198182359","-69.1326455989746","-66.0256994154198","-64.6440020747987","-62.2978203654759","-49.5753131654314","-54.5688347914327","-53.9301343518405","-49.7865831199415","-50.184265444283","","","","","","","","",
"Armenia","ARM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2178.54365998704","2317.9141164502","1199.7724537784","651.936839375958","419.821498343163","511.172244966973","562.16090986077","594.249636700394","609.996117331851","593.541256747281","656.308934968861","657.473218327544","618.454715228654","656.481656975704","698.084126476312","842.697522430884","864.883191636297","972.798366510742","1033.17182656044","903.700436135691","863.025962710426","944.040370751229","1029.94353083614","1000.95838464045","1015.90988609749","","","","","","",
"Armenia","ARM","Electric power transmission and distribution losses (% of output)","EG.ELC.LOSS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.9139162323876","17.4443043295502","28.0986228342959","37.9666401906275","39.6076352067869","39.4713181082539","37.801738010943","20.6336042461436","28.4929736714586","25.1355606087109","25.3776435045317","26.1444734551784","25.6205834390288","22.5413561170696","15.8540630182421","15.8461294918474","13.1122706615048","13.1400474737199","15.4592720970537","14.8651031564098","11.2463410876598","12.1668909825034","12.2075659532106","12.3086900129702","11.9870967741935","","","","","","",
"Armenia","ARM","Total debt service (% of GNI)","DT.TDS.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166744540725229","0.338650075768874","0.747868342320671","2.60096624165545","1.37993376959148","3.14365405871958","3.32278501212898","2.45429220593395","2.56603749292096","3.36122291987967","4.28397915581673","4.63095461337978","2.78605666034509","2.31867609854498","2.00998083016442","2.98571947210797","4.70579324527912","9.9748465695822","8.91340667969344","10.6466998415315","17.3425849742586","11.8399746247607","14.0746925274391","13.5290363516878","12.0117227949925","13.1518028267039","14.9086814743868","",
"Armenia","ARM","Net official flows from UN agencies, UNWTO (current US$)","DT.NFL.UNWT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2110000","8880000","13780000","64080000","50630000","502510000","373800000","27711000","702841000","571066000","529053000","817366000","761907000","-64428000","151359000","-201885000","187618000","492262000","",
"Armenia","ARM","Net official flows from UN agencies, FAO (current US$)","DT.NFL.FAOG.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","706270.396709442","","","","","345160.007476807","401137.262582779","",
"Armenia","ARM","External debt stocks, long-term (DOD, current US$)","DT.DOD.DLXF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","133902025.2","188626997","298280275","402669288","484427779.7","568631826.8","651398849.6","683904100.9","1085261421.5","1185124046.8","1246743011.9","1343637800.5","1369816167.7","1535980661.7","2284348946","2821414337.2","3681144326.3","4775157283.8","5544555450.7","5887209864.2","6810904558.2","7077865018.5","7631112273.1","8256235570.3","8810119965.1","9141409271.6","9917821544.1","",
"Armenia","ARM","Net bilateral aid flows from DAC donors, New Zealand (current US$)","DC.DAC.NZLL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Net bilateral aid flows from DAC donors, Germany (current US$)","DC.DAC.DEUL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","469999.998807907","2440000.05722046","4659999.84741211","6699999.80926514","4110000.1335144","5079999.92370605","6860000.1335144","8920000.07629395","16799999.2370605","19940000.5340576","13920000.0762939","18719999.3133545","29979999.5422363","16649999.6185303","22530000.6866455","27909999.8474121","30989999.7711182","16719999.3133545","40930000.3051758","44849998.4741211","28469999.3133545","31840000.1525879","8979999.54223633","27590000.1525879","72870002.746582","74839996.3378906","57020000.4577637","",
"Armenia","ARM","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71350000","153730000","228986400","166647970","182652132","182160000","209240000","263890000","335860000","787519510.008093","915231161.780943","1169173062.59984","1644375090.62217","1904067122.6008","1439809231.68406","1669336819.11366","1798624692.26173","1914983996.61627","2192193826.94676","2078618314.80089","1491475903.47047","1382330886.59828","1538655751.77642","1488016543.51782","1527961727.43278","",
"Armenia","ARM","ICT service exports (% of service exports, BoP)","BX.GSR.CCIS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.1481481481482","61.9604974396489","38.5664335664336","24.3855564200845","14.1676119919276","20.2649910948945","23.2294162376884","12.0727822241151","15.6716251176139","13.9036933363655","10.3834263223763","11.5581932303964","11.451689521293","9.08892603993216","10.9879471513392","13.3285536389312","12.0000570313372","12.583808414648","7.76521124519349","6.97127301020565","7.27383176733209","8.01297833506261","8.63151172837983","10.354378200155","10.4620708057076","","","",
"Armenia","ARM","Personal remittances, paid (current US$)","BM.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31400000","37190000","3210000","8045000","3520000","18080000","22791214.4548463","25591178","184166845.259631","207369058.141488","182059933.214311","238832730.679451","223597466.863586","180494515.859856","227429876.335838","300394193.48562","314788691.745455","355297861.233836","390589978.814492","363788468.805367","358015507.114938","367496443.764591","341256855.400442","362693785.059856","",
"Armenia","ARM","Surface area (sq. km)","AG.SRF.TOTL.K2","","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","29740","","",
"Armenia","ARM","Rural land area where elevation is below 5 meters (% of total land area)","AG.LND.EL5M.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8912510220769","41.310861423221","29.4634791688756","25.8107027187035","33.7622641511375","33.7297433913725","20.0434850118925","23.9005346945504","27.3467421518344","37.6075166699634","24.3471641114638","21.9966162820068","16.6486420897007","16.2270473923842","18.7715644077228","16.2415582115884","18.0660234860995","27.9855146220646","26.3638354440529","27.6561438017907","26.1623831152567","24.3036371263094","24.8291484533029","25.7713987082652","25.1149007141753","22.3453742317656","",
"Armenia","ARM","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.9974348544219","","59.4786930475329","41.1623113732348","27.9828858323197","50.2394228650028","60.1273769483173","55.596568480346","71.5209671910885","55.7713472191538","55.9211214995563","50.8007790806488","30.8132574509562","23.4324353766256","19.9919715365973","20.7738925240438","22.6795634852426","22.4824748523452","15.9912945721235","21.6512422043573","18.6542654554642","23.6479080387908","19.3698971437324","",
"Armenia","ARM","Merchandise imports by the reporting economy (current US$)","TM.VAL.MRCH.WL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51176534.92","258506100","395576700","695976600","861508300","891350569.5","902388700","842738000","884661698","876516629","986645029","1277189879","1348054611","1800765219","2191190570","3267788096","4426128618","3304154780","3748947517","4144599290","4264832091","4476797896","4401599931","3253955791","3263928091","4097065111","4975537488","5513798493","",
"Armenia","ARM","Fuel imports (% of merchandise imports)","TM.VAL.FUEL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.3151634866289","","21.5718312028614","20.7515216433961","22.3362851343843","17.5270786464125","7.50417192103276","15.3259045515664","15.4989694774173","15.9831414341745","15.820794009069","15.6629892236912","15.5782657525084","17.6983605926814","20.3225991447613","21.2132301981948","22.1041416618305","19.6021483337872","20.7030828110443","17.6587117382965","16.1004381432835","13.9962848593875","15.0947755113161","",
"Armenia","ARM","Tariff rate, applied, simple mean, all products (%)","TM.TAX.MRCH.SM.AR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.26","","3.65","3.85","3.85","3.59","3.92","3.69","4.17","4.21","4.27","4.69","4.63","4.6","6.36","4.92","4.6","","6.3","",
"Armenia","ARM","International tourism, expenditures for travel items (current US$)","ST.INT.TVLX.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000","22000000","41000000","41000000","37000000","40000000","40000000","54000000","67000000","162000000","207000000","265000000","379000000","435000000","443000000","579000000","687000000","803000000","930000000","1024000000","996000000","981000000","1163000000","1282000000","1489000000","",
"Armenia","ARM","Completeness of birth registration (%)","SP.REG.BRTH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4","","","","","99.6","","","","","","99.3","","","","",
"Armenia","ARM","Sex ratio at birth (male births per female births)","SP.POP.BRTH.MF","","","1.064","","","","","1.064","","","","","1.057","","","","","1.052","","","","","1.05","","","","","1.058","","","1.069","","1.077","","","","","1.151","","","","","1.173","","","","","1.151","1.148","1.146","1.143","1.141","1.138","1.133","1.128","1.123","1.118","1.113","1.109","1.106","",
"Armenia","ARM","Population ages 60-64, female (% of female population)","SP.POP.6064.FE.5Y","2.3021919066478","2.45477624570661","2.6474161176304","2.84778940767175","3.01422933487816","3.12641495333676","3.18138549945734","3.18991172089272","3.17475018279308","3.16544036929213","3.17415997568274","3.17268491225316","3.18896584656266","3.1864913325046","3.1222818055145","2.98401773327621","2.77217337069255","2.51315840876781","2.2654230885513","2.10666707566619","2.07733043454752","2.12779530553419","2.26536406196638","2.47487682590671","2.73788366967262","3.04016463141818","3.36788414874601","3.75621065080328","4.14480167460443","4.44460458724782","4.60832576485506","4.65276272096278","4.53221902043081","4.33072032787558","4.19800365064002","4.23182654347781","4.37995435965714","4.73624238519813","5.16457205437938","5.43334281518089","5.39830795179155","5.06760701380682","4.42955572693946","3.65049883815938","3.00171472639232","2.65424923008348","2.56210600828399","2.76476462581886","3.17377603546312","3.62612229910919","4.00636723421794","4.27337747721135","4.48413029751126","4.67902289099766","4.92540318795108","5.25529825973761","5.6426042016985","6.09018569000024","6.54521888940281","6.92868437667376","",
"Armenia","ARM","Population ages 20-24, female (% of female population)","SP.POP.2024.FE.5Y","10.5547420601822","9.79292149932799","8.62556127899841","7.32216714198259","6.26117889858431","5.64864757935828","5.41728423359125","5.55018645587211","5.93411325046714","6.39119824167741","6.81354990954507","7.26484532868551","7.73472520362588","8.24381996025254","8.79906824867345","9.36989834225829","9.80868365471392","10.2870317582971","10.7940976635772","11.2439720499951","11.5387686405529","11.5015527238629","11.2957845778071","10.9759994405014","10.5990131299264","10.188560130993","9.75685859112118","9.25606734439949","8.72766322832947","8.23023376326175","7.79619075197768","7.34318338676549","6.98874873593872","6.74208975092489","6.59409925511607","6.53219829508042","6.64630766995707","6.84374568326164","7.10077814917298","7.38589125501002","7.67549366755962","7.92923673605804","8.16009714608517","8.37975590406954","8.60263008583696","8.83156303185023","9.04306845611048","9.26401468269116","9.46041470311027","9.57799405086258","9.58063650133935","9.40856701443259","9.13682073655042","8.78781851015449","8.3826318239589","7.93103715200235","7.41692189671237","6.83629307431512","6.24524595030135","5.72405661431292","",
"Armenia","ARM","Population ages 0-14, male","SP.POP.0014.MA.IN","366637","391798","415820","438067","457909","474760","488268","497719","503629","507231","509445","506917","505426","504104","501467","496922","493940","488673","482905","479176","478617","480801","485850","492970","500828","508668","518016","527927","536557","541158","539325","532877","520698","505021","489332","476157","460944","447693","435493","423067","409873","392433","376496","361876","348365","335790","325765","316025","307490","301563","299090","299257","301359","305054","309435","313716","317322","320854","323941","326199","",
"Armenia","ARM","Mortality rate, infant, male (per 1,000 live births)","SP.DYN.IMRT.MA.IN","","","","","","","","","","","","","","","","","75.7","73.1","70.5","68","65.6","63.3","61.1","59","57","55","53.1","51.3","53.4","47.7","45.9","44.2","42.4","40.6","38.9","37.3","35.6","34.1","32.6","31.2","29.8","28.4","27.1","25.9","24.7","23.5","22.4","21.3","20.3","19.3","18.3","17.4","16.5","15.7","14.9","14.2","13.5","12.8","12.2","11.6","",
"Armenia","ARM","International migrant stock, total","SM.POP.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","658789","","","","","693999","","","","","657900","","","","","469119","","","","","221560","","","","","191199","","","","","",
